,,"Tunbridge Wells A26 Roadside",
Date,Time,"PM10 particulate matter (Grav Equiv)",Status
10/01/2021,18:00,20.000,"V µg/m³ (VCM)"
10/01/2021,19:00,25.000,"V µg/m³ (VCM)"
10/01/2021,20:00,21.000,"V µg/m³ (VCM)"
10/01/2021,21:00,21.000,"V µg/m³ (VCM)"
10/01/2021,22:00,21.000,"V µg/m³ (VCM)"
10/01/2021,23:00,19.000,"V µg/m³ (VCM)"
10/01/2021,24:00,17.000,"V µg/m³ (VCM)"
11/01/2021,01:00,16.000,"V µg/m³ (VCM)"
11/01/2021,02:00,21.000,"V µg/m³ (VCM)"
11/01/2021,03:00,21.000,"V µg/m³ (VCM)"
11/01/2021,04:00,19.000,"V µg/m³ (VCM)"
11/01/2021,05:00,19.000,"V µg/m³ (VCM)"
11/01/2021,06:00,17.000,"V µg/m³ (VCM)"
11/01/2021,07:00,16.000,"V µg/m³ (VCM)"
11/01/2021,08:00,17.000,"V µg/m³ (VCM)"
11/01/2021,09:00,13.000,"V µg/m³ (VCM)"
11/01/2021,10:00,10.000,"V µg/m³ (VCM)"
11/01/2021,11:00,11.000,"V µg/m³ (VCM)"
11/01/2021,12:00,nodata,"V µg/m³ (VCM)"
11/01/2021,13:00,19.000,"V µg/m³ (VCM)"
11/01/2021,14:00,15.000,"V µg/m³ (VCM)"
11/01/2021,15:00,19.000,"V µg/m³ (VCM)"
11/01/2021,16:00,15.000,"V µg/m³ (VCM)"
11/01/2021,17:00,14.000,"V µg/m³ (VCM)"
11/01/2021,18:00,15.000,"V µg/m³ (VCM)"
11/01/2021,19:00,15.000,"V µg/m³ (VCM)"
11/01/2021,20:00,15.000,"V µg/m³ (VCM)"
11/01/2021,21:00,12.000,"V µg/m³ (VCM)"
11/01/2021,22:00,14.000,"V µg/m³ (VCM)"
11/01/2021,23:00,10.000,"V µg/m³ (VCM)"
11/01/2021,24:00,10.000,"V µg/m³ (VCM)"
12/01/2021,01:00,11.000,"V µg/m³ (VCM)"
12/01/2021,02:00,9.000,"V µg/m³ (VCM)"
12/01/2021,03:00,7.000,"V µg/m³ (VCM)"
12/01/2021,04:00,13.000,"V µg/m³ (VCM)"
12/01/2021,05:00,9.000,"V µg/m³ (VCM)"
12/01/2021,06:00,1.000,"V µg/m³ (VCM)"
12/01/2021,07:00,9.000,"V µg/m³ (VCM)"
12/01/2021,08:00,10.000,"V µg/m³ (VCM)"
12/01/2021,09:00,7.000,"V µg/m³ (VCM)"
12/01/2021,10:00,11.000,"V µg/m³ (VCM)"
12/01/2021,11:00,26.000,"V µg/m³ (VCM)"
12/01/2021,12:00,26.000,"V µg/m³ (VCM)"
12/01/2021,13:00,9.000,"V µg/m³ (VCM)"
12/01/2021,14:00,5.000,"V µg/m³ (VCM)"
12/01/2021,15:00,15.000,"V µg/m³ (VCM)"
12/01/2021,16:00,17.000,"V µg/m³ (VCM)"
12/01/2021,17:00,17.000,"V µg/m³ (VCM)"
12/01/2021,18:00,15.000,"V µg/m³ (VCM)"
12/01/2021,19:00,18.000,"V µg/m³ (VCM)"
12/01/2021,20:00,17.000,"V µg/m³ (VCM)"
12/01/2021,21:00,20.000,"V µg/m³ (VCM)"
12/01/2021,22:00,18.000,"V µg/m³ (VCM)"
12/01/2021,23:00,15.000,"V µg/m³ (VCM)"
12/01/2021,24:00,18.000,"V µg/m³ (VCM)"
13/01/2021,01:00,18.000,"V µg/m³ (VCM)"
13/01/2021,02:00,17.000,"V µg/m³ (VCM)"
13/01/2021,03:00,18.000,"V µg/m³ (VCM)"
13/01/2021,04:00,13.000,"V µg/m³ (VCM)"
13/01/2021,05:00,16.000,"V µg/m³ (VCM)"
13/01/2021,06:00,17.000,"V µg/m³ (VCM)"
13/01/2021,07:00,19.000,"V µg/m³ (VCM)"
13/01/2021,08:00,14.000,"V µg/m³ (VCM)"
13/01/2021,09:00,14.000,"V µg/m³ (VCM)"
13/01/2021,10:00,14.000,"V µg/m³ (VCM)"
13/01/2021,11:00,13.000,"V µg/m³ (VCM)"
13/01/2021,12:00,13.000,"V µg/m³ (VCM)"
13/01/2021,13:00,15.000,"V µg/m³ (VCM)"
13/01/2021,14:00,nodata,"V µg/m³ (VCM)"
13/01/2021,15:00,10.000,"V µg/m³ (VCM)"
13/01/2021,16:00,7.000,"V µg/m³ (VCM)"
13/01/2021,17:00,13.000,"V µg/m³ (VCM)"
13/01/2021,18:00,8.000,"V µg/m³ (VCM)"
13/01/2021,19:00,14.000,"V µg/m³ (VCM)"
13/01/2021,20:00,15.000,"V µg/m³ (VCM)"
13/01/2021,21:00,7.000,"V µg/m³ (VCM)"
13/01/2021,22:00,nodata,"V µg/m³ (VCM)"
13/01/2021,23:00,9.000,"V µg/m³ (VCM)"
13/01/2021,24:00,4.000,"V µg/m³ (VCM)"
14/01/2021,01:00,14.000,"V µg/m³ (VCM)"
14/01/2021,02:00,11.000,"V µg/m³ (VCM)"
14/01/2021,03:00,8.000,"V µg/m³ (VCM)"
14/01/2021,04:00,9.000,"V µg/m³ (VCM)"
14/01/2021,05:00,9.000,"V µg/m³ (VCM)"
14/01/2021,06:00,13.000,"V µg/m³ (VCM)"
14/01/2021,07:00,10.000,"V µg/m³ (VCM)"
14/01/2021,08:00,10.000,"V µg/m³ (VCM)"
14/01/2021,09:00,10.000,"V µg/m³ (VCM)"
14/01/2021,10:00,13.000,"V µg/m³ (VCM)"
14/01/2021,11:00,9.000,"V µg/m³ (VCM)"
14/01/2021,12:00,10.000,"V µg/m³ (VCM)"
14/01/2021,13:00,8.000,"V µg/m³ (VCM)"
14/01/2021,14:00,15.000,"V µg/m³ (VCM)"
14/01/2021,15:00,13.000,"V µg/m³ (VCM)"
14/01/2021,16:00,6.000,"V µg/m³ (VCM)"
14/01/2021,17:00,10.000,"V µg/m³ (VCM)"
14/01/2021,18:00,17.000,"V µg/m³ (VCM)"
14/01/2021,19:00,2.000,"V µg/m³ (VCM)"
14/01/2021,20:00,13.000,"V µg/m³ (VCM)"
14/01/2021,21:00,11.000,"V µg/m³ (VCM)"
14/01/2021,22:00,14.000,"V µg/m³ (VCM)"
14/01/2021,23:00,11.000,"V µg/m³ (VCM)"
14/01/2021,24:00,15.000,"V µg/m³ (VCM)"
15/01/2021,01:00,12.000,"V µg/m³ (VCM)"
15/01/2021,02:00,15.000,"V µg/m³ (VCM)"
15/01/2021,03:00,16.000,"V µg/m³ (VCM)"
15/01/2021,04:00,12.000,"V µg/m³ (VCM)"
15/01/2021,05:00,12.000,"V µg/m³ (VCM)"
15/01/2021,06:00,11.000,"V µg/m³ (VCM)"
15/01/2021,07:00,11.000,"V µg/m³ (VCM)"
15/01/2021,08:00,14.000,"V µg/m³ (VCM)"
15/01/2021,09:00,14.000,"V µg/m³ (VCM)"
15/01/2021,10:00,14.000,"V µg/m³ (VCM)"
15/01/2021,11:00,15.000,"V µg/m³ (VCM)"
15/01/2021,12:00,18.000,"V µg/m³ (VCM)"
15/01/2021,13:00,18.000,"V µg/m³ (VCM)"
15/01/2021,14:00,19.000,"V µg/m³ (VCM)"
15/01/2021,15:00,23.000,"V µg/m³ (VCM)"
15/01/2021,16:00,24.000,"V µg/m³ (VCM)"
15/01/2021,17:00,31.000,"V µg/m³ (VCM)"
15/01/2021,18:00,34.000,"V µg/m³ (VCM)"
15/01/2021,19:00,41.000,"V µg/m³ (VCM)"
15/01/2021,20:00,47.000,"V µg/m³ (VCM)"
15/01/2021,21:00,38.000,"V µg/m³ (VCM)"
15/01/2021,22:00,32.000,"V µg/m³ (VCM)"
15/01/2021,23:00,22.000,"V µg/m³ (VCM)"
15/01/2021,24:00,17.000,"V µg/m³ (VCM)"
16/01/2021,01:00,10.000,"V µg/m³ (VCM)"
16/01/2021,02:00,12.000,"V µg/m³ (VCM)"
16/01/2021,03:00,14.000,"V µg/m³ (VCM)"
16/01/2021,04:00,13.000,"V µg/m³ (VCM)"
16/01/2021,05:00,14.000,"V µg/m³ (VCM)"
16/01/2021,06:00,14.000,"V µg/m³ (VCM)"
16/01/2021,07:00,20.000,"V µg/m³ (VCM)"
16/01/2021,08:00,18.000,"V µg/m³ (VCM)"
16/01/2021,09:00,17.000,"V µg/m³ (VCM)"
16/01/2021,10:00,21.000,"V µg/m³ (VCM)"
16/01/2021,11:00,10.000,"V µg/m³ (VCM)"
16/01/2021,12:00,11.000,"V µg/m³ (VCM)"
16/01/2021,13:00,8.000,"V µg/m³ (VCM)"
16/01/2021,14:00,10.000,"V µg/m³ (VCM)"
16/01/2021,15:00,8.000,"V µg/m³ (VCM)"
16/01/2021,16:00,7.000,"V µg/m³ (VCM)"
16/01/2021,17:00,nodata,"V µg/m³ (VCM)"
16/01/2021,18:00,21.000,"V µg/m³ (VCM)"
16/01/2021,19:00,13.000,"V µg/m³ (VCM)"
16/01/2021,20:00,11.000,"V µg/m³ (VCM)"
16/01/2021,21:00,16.000,"V µg/m³ (VCM)"
16/01/2021,22:00,15.000,"V µg/m³ (VCM)"
16/01/2021,23:00,13.000,"V µg/m³ (VCM)"
16/01/2021,24:00,11.000,"V µg/m³ (VCM)"
17/01/2021,01:00,14.000,"V µg/m³ (VCM)"
17/01/2021,02:00,19.000,"V µg/m³ (VCM)"
17/01/2021,03:00,12.000,"V µg/m³ (VCM)"
17/01/2021,04:00,13.000,"V µg/m³ (VCM)"
17/01/2021,05:00,15.000,"V µg/m³ (VCM)"
17/01/2021,06:00,14.000,"V µg/m³ (VCM)"
17/01/2021,07:00,13.000,"V µg/m³ (VCM)"
17/01/2021,08:00,12.000,"V µg/m³ (VCM)"
17/01/2021,09:00,11.000,"V µg/m³ (VCM)"
17/01/2021,10:00,9.000,"V µg/m³ (VCM)"
17/01/2021,11:00,5.000,"V µg/m³ (VCM)"
17/01/2021,12:00,10.000,"V µg/m³ (VCM)"
17/01/2021,13:00,16.000,"V µg/m³ (VCM)"
17/01/2021,14:00,20.000,"V µg/m³ (VCM)"
17/01/2021,15:00,16.000,"V µg/m³ (VCM)"
17/01/2021,16:00,19.000,"V µg/m³ (VCM)"
17/01/2021,17:00,25.000,"V µg/m³ (VCM)"
17/01/2021,18:00,18.000,"V µg/m³ (VCM)"
17/01/2021,19:00,18.000,"V µg/m³ (VCM)"
17/01/2021,20:00,16.000,"V µg/m³ (VCM)"
17/01/2021,21:00,19.000,"V µg/m³ (VCM)"
17/01/2021,22:00,17.000,"V µg/m³ (VCM)"
17/01/2021,23:00,15.000,"V µg/m³ (VCM)"
17/01/2021,24:00,14.000,"V µg/m³ (VCM)"
18/01/2021,01:00,23.000,"V µg/m³ (VCM)"
18/01/2021,02:00,15.000,"V µg/m³ (VCM)"
18/01/2021,03:00,15.000,"V µg/m³ (VCM)"
18/01/2021,04:00,15.000,"V µg/m³ (VCM)"
18/01/2021,05:00,12.000,"V µg/m³ (VCM)"
18/01/2021,06:00,8.000,"V µg/m³ (VCM)"
18/01/2021,07:00,13.000,"V µg/m³ (VCM)"
18/01/2021,08:00,16.000,"V µg/m³ (VCM)"
18/01/2021,09:00,15.000,"V µg/m³ (VCM)"
18/01/2021,10:00,12.000,"V µg/m³ (VCM)"
18/01/2021,11:00,10.000,"V µg/m³ (VCM)"
18/01/2021,12:00,10.000,"V µg/m³ (VCM)"
18/01/2021,13:00,10.000,"V µg/m³ (VCM)"
18/01/2021,14:00,nodata,"V µg/m³ (VCM)"
18/01/2021,15:00,19.000,"V µg/m³ (VCM)"
18/01/2021,16:00,19.000,"V µg/m³ (VCM)"
18/01/2021,17:00,16.000,"V µg/m³ (VCM)"
18/01/2021,18:00,22.000,"V µg/m³ (VCM)"
18/01/2021,19:00,21.000,"V µg/m³ (VCM)"
18/01/2021,20:00,20.000,"V µg/m³ (VCM)"
18/01/2021,21:00,20.000,"V µg/m³ (VCM)"
18/01/2021,22:00,15.000,"V µg/m³ (VCM)"
18/01/2021,23:00,11.000,"V µg/m³ (VCM)"
18/01/2021,24:00,11.000,"V µg/m³ (VCM)"
19/01/2021,01:00,9.000,"V µg/m³ (VCM)"
19/01/2021,02:00,9.000,"V µg/m³ (VCM)"
19/01/2021,03:00,8.000,"V µg/m³ (VCM)"
19/01/2021,04:00,8.000,"V µg/m³ (VCM)"
19/01/2021,05:00,9.000,"V µg/m³ (VCM)"
19/01/2021,06:00,13.000,"V µg/m³ (VCM)"
19/01/2021,07:00,11.000,"V µg/m³ (VCM)"
19/01/2021,08:00,6.000,"V µg/m³ (VCM)"
19/01/2021,09:00,15.000,"V µg/m³ (VCM)"
19/01/2021,10:00,15.000,"V µg/m³ (VCM)"
19/01/2021,11:00,9.000,"V µg/m³ (VCM)"
19/01/2021,12:00,nodata,"V µg/m³ (VCM)"
19/01/2021,13:00,18.000,"V µg/m³ (VCM)"
19/01/2021,14:00,19.000,"V µg/m³ (VCM)"
19/01/2021,15:00,13.000,"V µg/m³ (VCM)"
19/01/2021,16:00,11.000,"V µg/m³ (VCM)"
19/01/2021,17:00,11.000,"V µg/m³ (VCM)"
19/01/2021,18:00,18.000,"V µg/m³ (VCM)"
19/01/2021,19:00,17.000,"V µg/m³ (VCM)"
19/01/2021,20:00,18.000,"V µg/m³ (VCM)"
19/01/2021,21:00,15.000,"V µg/m³ (VCM)"
19/01/2021,22:00,19.000,"V µg/m³ (VCM)"
19/01/2021,23:00,15.000,"V µg/m³ (VCM)"
19/01/2021,24:00,14.000,"V µg/m³ (VCM)"
20/01/2021,01:00,10.000,"V µg/m³ (VCM)"
20/01/2021,02:00,11.000,"V µg/m³ (VCM)"
20/01/2021,03:00,15.000,"V µg/m³ (VCM)"
20/01/2021,04:00,11.000,"V µg/m³ (VCM)"
20/01/2021,05:00,15.000,"V µg/m³ (VCM)"
20/01/2021,06:00,16.000,"V µg/m³ (VCM)"
20/01/2021,07:00,15.000,"V µg/m³ (VCM)"
20/01/2021,08:00,17.000,"V µg/m³ (VCM)"
20/01/2021,09:00,16.000,"V µg/m³ (VCM)"
20/01/2021,10:00,13.000,"V µg/m³ (VCM)"
20/01/2021,11:00,12.000,"V µg/m³ (VCM)"
20/01/2021,12:00,13.000,"V µg/m³ (VCM)"
20/01/2021,13:00,27.000,"V µg/m³ (VCM)"
20/01/2021,14:00,26.000,"V µg/m³ (VCM)"
20/01/2021,15:00,28.000,"V µg/m³ (VCM)"
20/01/2021,16:00,23.000,"V µg/m³ (VCM)"
20/01/2021,17:00,15.000,"V µg/m³ (VCM)"
20/01/2021,18:00,15.000,"V µg/m³ (VCM)"
20/01/2021,19:00,28.000,"V µg/m³ (VCM)"
20/01/2021,20:00,28.000,"V µg/m³ (VCM)"
20/01/2021,21:00,28.000,"V µg/m³ (VCM)"
20/01/2021,22:00,18.000,"V µg/m³ (VCM)"
20/01/2021,23:00,11.000,"V µg/m³ (VCM)"
20/01/2021,24:00,14.000,"V µg/m³ (VCM)"
21/01/2021,01:00,nodata,"V µg/m³ (VCM)"
21/01/2021,02:00,7.000,"V µg/m³ (VCM)"
21/01/2021,03:00,4.000,"V µg/m³ (VCM)"
21/01/2021,04:00,4.000,"V µg/m³ (VCM)"
21/01/2021,05:00,10.000,"V µg/m³ (VCM)"
21/01/2021,06:00,9.000,"V µg/m³ (VCM)"
21/01/2021,07:00,12.000,"V µg/m³ (VCM)"
21/01/2021,08:00,12.000,"V µg/m³ (VCM)"
21/01/2021,09:00,11.000,"V µg/m³ (VCM)"
21/01/2021,10:00,14.000,"V µg/m³ (VCM)"
21/01/2021,11:00,12.000,"V µg/m³ (VCM)"
21/01/2021,12:00,16.000,"V µg/m³ (VCM)"
21/01/2021,13:00,nodata,"V µg/m³ (VCM)"
21/01/2021,14:00,25.000,"V µg/m³ (VCM)"
21/01/2021,15:00,21.000,"V µg/m³ (VCM)"
21/01/2021,16:00,nodata,"V µg/m³ (VCM)"
21/01/2021,17:00,17.000,"V µg/m³ (VCM)"
21/01/2021,18:00,21.000,"V µg/m³ (VCM)"
21/01/2021,19:00,12.000,"V µg/m³ (VCM)"
21/01/2021,20:00,14.000,"V µg/m³ (VCM)"
21/01/2021,21:00,12.000,"V µg/m³ (VCM)"
21/01/2021,22:00,9.000,"V µg/m³ (VCM)"
21/01/2021,23:00,9.000,"V µg/m³ (VCM)"
21/01/2021,24:00,18.000,"V µg/m³ (VCM)"
22/01/2021,01:00,12.000,"V µg/m³ (VCM)"
22/01/2021,02:00,11.000,"V µg/m³ (VCM)"
22/01/2021,03:00,6.000,"V µg/m³ (VCM)"
22/01/2021,04:00,7.000,"V µg/m³ (VCM)"
22/01/2021,05:00,10.000,"V µg/m³ (VCM)"
22/01/2021,06:00,11.000,"V µg/m³ (VCM)"
22/01/2021,07:00,9.000,"V µg/m³ (VCM)"
22/01/2021,08:00,10.000,"V µg/m³ (VCM)"
22/01/2021,09:00,10.000,"V µg/m³ (VCM)"
22/01/2021,10:00,9.000,"V µg/m³ (VCM)"
22/01/2021,11:00,11.000,"V µg/m³ (VCM)"
22/01/2021,12:00,28.000,"V µg/m³ (VCM)"
22/01/2021,13:00,46.000,"V µg/m³ (VCM)"
22/01/2021,14:00,38.000,"V µg/m³ (VCM)"
22/01/2021,15:00,nodata,"V µg/m³ (VCM)"
22/01/2021,16:00,33.000,"V µg/m³ (VCM)"
22/01/2021,17:00,17.000,"V µg/m³ (VCM)"
22/01/2021,18:00,13.000,"V µg/m³ (VCM)"
22/01/2021,19:00,11.000,"V µg/m³ (VCM)"
22/01/2021,20:00,13.000,"V µg/m³ (VCM)"
22/01/2021,21:00,9.000,"V µg/m³ (VCM)"
22/01/2021,22:00,7.000,"V µg/m³ (VCM)"
22/01/2021,23:00,11.000,"V µg/m³ (VCM)"
22/01/2021,24:00,8.000,"V µg/m³ (VCM)"
23/01/2021,01:00,10.000,"V µg/m³ (VCM)"
23/01/2021,02:00,7.000,"V µg/m³ (VCM)"
23/01/2021,03:00,3.000,"V µg/m³ (VCM)"
23/01/2021,04:00,15.000,"V µg/m³ (VCM)"
23/01/2021,05:00,10.000,"V µg/m³ (VCM)"
23/01/2021,06:00,12.000,"V µg/m³ (VCM)"
23/01/2021,07:00,9.000,"V µg/m³ (VCM)"
23/01/2021,08:00,16.000,"V µg/m³ (VCM)"
23/01/2021,09:00,7.000,"V µg/m³ (VCM)"
23/01/2021,10:00,10.000,"V µg/m³ (VCM)"
23/01/2021,11:00,9.000,"V µg/m³ (VCM)"
23/01/2021,12:00,15.000,"V µg/m³ (VCM)"
23/01/2021,13:00,15.000,"V µg/m³ (VCM)"
23/01/2021,14:00,23.000,"V µg/m³ (VCM)"
23/01/2021,15:00,21.000,"V µg/m³ (VCM)"
23/01/2021,16:00,19.000,"V µg/m³ (VCM)"
23/01/2021,17:00,27.000,"V µg/m³ (VCM)"
23/01/2021,18:00,21.000,"V µg/m³ (VCM)"
23/01/2021,19:00,17.000,"V µg/m³ (VCM)"
23/01/2021,20:00,20.000,"V µg/m³ (VCM)"
23/01/2021,21:00,17.000,"V µg/m³ (VCM)"
23/01/2021,22:00,17.000,"V µg/m³ (VCM)"
23/01/2021,23:00,19.000,"V µg/m³ (VCM)"
23/01/2021,24:00,19.000,"V µg/m³ (VCM)"
24/01/2021,01:00,14.000,"V µg/m³ (VCM)"
24/01/2021,02:00,19.000,"V µg/m³ (VCM)"
24/01/2021,03:00,14.000,"V µg/m³ (VCM)"
24/01/2021,04:00,12.000,"V µg/m³ (VCM)"
24/01/2021,05:00,11.000,"V µg/m³ (VCM)"
24/01/2021,06:00,14.000,"V µg/m³ (VCM)"
24/01/2021,07:00,10.000,"V µg/m³ (VCM)"
24/01/2021,08:00,10.000,"V µg/m³ (VCM)"
24/01/2021,09:00,9.000,"V µg/m³ (VCM)"
24/01/2021,10:00,4.000,"V µg/m³ (VCM)"
24/01/2021,11:00,12.000,"V µg/m³ (VCM)"
24/01/2021,12:00,10.000,"V µg/m³ (VCM)"
24/01/2021,13:00,6.000,"V µg/m³ (VCM)"
24/01/2021,14:00,13.000,"V µg/m³ (VCM)"
24/01/2021,15:00,11.000,"V µg/m³ (VCM)"
24/01/2021,16:00,8.000,"V µg/m³ (VCM)"
24/01/2021,17:00,13.000,"V µg/m³ (VCM)"
24/01/2021,18:00,15.000,"V µg/m³ (VCM)"
24/01/2021,19:00,15.000,"V µg/m³ (VCM)"
24/01/2021,20:00,13.000,"V µg/m³ (VCM)"
24/01/2021,21:00,10.000,"V µg/m³ (VCM)"
24/01/2021,22:00,12.000,"V µg/m³ (VCM)"
24/01/2021,23:00,10.000,"V µg/m³ (VCM)"
24/01/2021,24:00,9.000,"V µg/m³ (VCM)"
25/01/2021,01:00,12.000,"V µg/m³ (VCM)"
25/01/2021,02:00,12.000,"V µg/m³ (VCM)"
25/01/2021,03:00,11.000,"V µg/m³ (VCM)"
25/01/2021,04:00,12.000,"V µg/m³ (VCM)"
25/01/2021,05:00,12.000,"V µg/m³ (VCM)"
25/01/2021,06:00,16.000,"V µg/m³ (VCM)"
25/01/2021,07:00,13.000,"V µg/m³ (VCM)"
25/01/2021,08:00,12.000,"V µg/m³ (VCM)"
25/01/2021,09:00,15.000,"V µg/m³ (VCM)"
25/01/2021,10:00,5.000,"V µg/m³ (VCM)"
25/01/2021,11:00,12.000,"V µg/m³ (VCM)"
25/01/2021,12:00,13.000,"V µg/m³ (VCM)"
25/01/2021,13:00,48.000,"V µg/m³ (VCM)"
25/01/2021,14:00,52.000,"V µg/m³ (VCM)"
25/01/2021,15:00,44.000,"V µg/m³ (VCM)"
25/01/2021,16:00,33.000,"V µg/m³ (VCM)"
25/01/2021,17:00,39.000,"V µg/m³ (VCM)"
25/01/2021,18:00,71.000,"V µg/m³ (VCM)"
25/01/2021,19:00,30.000,"V µg/m³ (VCM)"
25/01/2021,20:00,46.000,"V µg/m³ (VCM)"
25/01/2021,21:00,11.000,"V µg/m³ (VCM)"
25/01/2021,22:00,14.000,"V µg/m³ (VCM)"
25/01/2021,23:00,12.000,"V µg/m³ (VCM)"
25/01/2021,24:00,11.000,"V µg/m³ (VCM)"
26/01/2021,01:00,11.000,"V µg/m³ (VCM)"
26/01/2021,02:00,10.000,"V µg/m³ (VCM)"
26/01/2021,03:00,9.000,"V µg/m³ (VCM)"
26/01/2021,04:00,8.000,"V µg/m³ (VCM)"
26/01/2021,05:00,11.000,"V µg/m³ (VCM)"
26/01/2021,06:00,10.000,"V µg/m³ (VCM)"
26/01/2021,07:00,13.000,"V µg/m³ (VCM)"
26/01/2021,08:00,12.000,"V µg/m³ (VCM)"
26/01/2021,09:00,11.000,"V µg/m³ (VCM)"
26/01/2021,10:00,24.000,"V µg/m³ (VCM)"
26/01/2021,11:00,18.000,"V µg/m³ (VCM)"
26/01/2021,12:00,16.000,"V µg/m³ (VCM)"
26/01/2021,13:00,13.000,"V µg/m³ (VCM)"
26/01/2021,14:00,14.000,"V µg/m³ (VCM)"
26/01/2021,15:00,26.000,"V µg/m³ (VCM)"
26/01/2021,16:00,22.000,"V µg/m³ (VCM)"
26/01/2021,17:00,14.000,"V µg/m³ (VCM)"
26/01/2021,18:00,9.000,"V µg/m³ (VCM)"
26/01/2021,19:00,7.000,"V µg/m³ (VCM)"
26/01/2021,20:00,10.000,"V µg/m³ (VCM)"
26/01/2021,21:00,12.000,"V µg/m³ (VCM)"
26/01/2021,22:00,11.000,"V µg/m³ (VCM)"
26/01/2021,23:00,12.000,"V µg/m³ (VCM)"
26/01/2021,24:00,12.000,"V µg/m³ (VCM)"
27/01/2021,01:00,6.000,"V µg/m³ (VCM)"
27/01/2021,02:00,5.000,"V µg/m³ (VCM)"
27/01/2021,03:00,-2.000,"V µg/m³ (VCM)"
27/01/2021,04:00,4.000,"V µg/m³ (VCM)"
27/01/2021,05:00,5.000,"V µg/m³ (VCM)"
27/01/2021,06:00,12.000,"V µg/m³ (VCM)"
27/01/2021,07:00,13.000,"V µg/m³ (VCM)"
27/01/2021,08:00,10.000,"V µg/m³ (VCM)"
27/01/2021,09:00,19.000,"V µg/m³ (VCM)"
27/01/2021,10:00,11.000,"V µg/m³ (VCM)"
27/01/2021,11:00,14.000,"V µg/m³ (VCM)"
27/01/2021,12:00,19.000,"V µg/m³ (VCM)"
27/01/2021,13:00,18.000,"V µg/m³ (VCM)"
27/01/2021,14:00,20.000,"V µg/m³ (VCM)"
27/01/2021,15:00,13.000,"V µg/m³ (VCM)"
27/01/2021,16:00,23.000,"V µg/m³ (VCM)"
27/01/2021,17:00,24.000,"V µg/m³ (VCM)"
27/01/2021,18:00,21.000,"V µg/m³ (VCM)"
27/01/2021,19:00,14.000,"V µg/m³ (VCM)"
27/01/2021,20:00,11.000,"V µg/m³ (VCM)"
27/01/2021,21:00,13.000,"V µg/m³ (VCM)"
27/01/2021,22:00,11.000,"V µg/m³ (VCM)"
27/01/2021,23:00,12.000,"V µg/m³ (VCM)"
27/01/2021,24:00,8.000,"V µg/m³ (VCM)"
28/01/2021,01:00,8.000,"V µg/m³ (VCM)"
28/01/2021,02:00,13.000,"V µg/m³ (VCM)"
28/01/2021,03:00,6.000,"V µg/m³ (VCM)"
28/01/2021,04:00,nodata,"V µg/m³ (VCM)"
28/01/2021,05:00,8.000,"V µg/m³ (VCM)"
28/01/2021,06:00,10.000,"V µg/m³ (VCM)"
28/01/2021,07:00,11.000,"V µg/m³ (VCM)"
28/01/2021,08:00,13.000,"V µg/m³ (VCM)"
28/01/2021,09:00,11.000,"V µg/m³ (VCM)"
28/01/2021,10:00,10.000,"V µg/m³ (VCM)"
28/01/2021,11:00,12.000,"V µg/m³ (VCM)"
28/01/2021,12:00,16.000,"V µg/m³ (VCM)"
28/01/2021,13:00,20.000,"V µg/m³ (VCM)"
28/01/2021,14:00,21.000,"V µg/m³ (VCM)"
28/01/2021,15:00,28.000,"V µg/m³ (VCM)"
28/01/2021,16:00,33.000,"V µg/m³ (VCM)"
28/01/2021,17:00,16.000,"V µg/m³ (VCM)"
28/01/2021,18:00,13.000,"V µg/m³ (VCM)"
28/01/2021,19:00,20.000,"V µg/m³ (VCM)"
28/01/2021,20:00,17.000,"V µg/m³ (VCM)"
28/01/2021,21:00,15.000,"V µg/m³ (VCM)"
28/01/2021,22:00,19.000,"V µg/m³ (VCM)"
28/01/2021,23:00,12.000,"V µg/m³ (VCM)"
28/01/2021,24:00,12.000,"V µg/m³ (VCM)"
29/01/2021,01:00,8.000,"V µg/m³ (VCM)"
29/01/2021,02:00,10.000,"V µg/m³ (VCM)"
29/01/2021,03:00,12.000,"V µg/m³ (VCM)"
29/01/2021,04:00,21.000,"V µg/m³ (VCM)"
29/01/2021,05:00,20.000,"V µg/m³ (VCM)"
29/01/2021,06:00,16.000,"V µg/m³ (VCM)"
29/01/2021,07:00,21.000,"V µg/m³ (VCM)"
29/01/2021,08:00,22.000,"V µg/m³ (VCM)"
29/01/2021,09:00,21.000,"V µg/m³ (VCM)"
29/01/2021,10:00,18.000,"V µg/m³ (VCM)"
29/01/2021,11:00,16.000,"V µg/m³ (VCM)"
29/01/2021,12:00,18.000,"V µg/m³ (VCM)"
29/01/2021,13:00,12.000,"V µg/m³ (VCM)"
29/01/2021,14:00,4.000,"V µg/m³ (VCM)"
29/01/2021,15:00,11.000,"V µg/m³ (VCM)"
29/01/2021,16:00,13.000,"V µg/m³ (VCM)"
29/01/2021,17:00,16.000,"V µg/m³ (VCM)"
29/01/2021,18:00,14.000,"V µg/m³ (VCM)"
29/01/2021,19:00,15.000,"V µg/m³ (VCM)"
29/01/2021,20:00,17.000,"V µg/m³ (VCM)"
29/01/2021,21:00,26.000,"V µg/m³ (VCM)"
29/01/2021,22:00,25.000,"V µg/m³ (VCM)"
29/01/2021,23:00,22.000,"V µg/m³ (VCM)"
29/01/2021,24:00,18.000,"V µg/m³ (VCM)"
30/01/2021,01:00,6.000,"V µg/m³ (VCM)"
